trace,method,beat,budget_ms,solve_ms,timeout,iter,gear,err
traceF,fixed20,227,101.0,174.5,1,6,,1.3521
traceF,fixed20,228,105.6,200.1,1,7,,1.3641
traceF,fixed20,229,96.2,200.2,1,7,,1.3764
traceF,fixed20,230,104.2,201.4,1,7,,1.3888
traceF,fixed20,231,106.4,175.2,1,6,,1.4015
traceF,fixed20,232,101.4,174.8,1,6,,1.4143
traceF,fixed20,233,105.4,175.3,1,6,,1.4273
traceF,fixed20,234,102.6,175.1,1,6,,1.4404
traceF,fixed20,235,105.6,200.0,1,7,,1.4537
traceF,fixed20,236,102.1,174.8,1,6,,1.4671
traceF,fixed20,237,108.8,199.7,1,7,,1.4806
traceF,fixed20,238,99.6,200.5,1,7,,1.4942
traceF,fixed20,239,106.5,175.0,1,6,,1.5078
traceF,fixed20,240,105.8,200.2,1,7,,1.5216
traceF,fixed20,241,101.3,175.1,1,6,,1.5353
traceF,fixed20,242,104.4,199.4,1,7,,1.5491
traceF,fixed20,243,104.2,199.5,1,7,,1.5629
traceF,fixed20,244,107.4,175.3,1,6,,1.5767
traceF,fixed20,245,102.3,174.6,1,6,,1.5905
traceF,fixed20,246,106.5,174.5,1,6,,1.6043
traceF,fixed20,247,103.5,199.4,1,7,,1.6181
traceF,fixed20,248,104.6,176.4,1,6,,1.6318
traceF,fixed20,249,103.4,176.3,1,6,,1.6454
traceF,fixed20,250,104.2,177.2,1,6,,1.6590
traceF,fixed20,251,103.5,176.7,1,6,,1.6725
traceF,fixed20,252,105.4,175.0,1,6,,1.6859
traceF,fixed20,253,104.3,174.6,1,6,,1.6992
traceF,fixed20,254,105.3,174.9,1,6,,1.7124
traceF,fixed20,255,103.7,176.8,1,6,,1.7255
traceF,fixed20,256,104.0,174.7,1,6,,1.7384
traceF,fixed20,257,102.2,176.3,1,6,,1.7512
traceF,fixed20,258,104.9,177.7,1,6,,1.7638
traceF,fixed20,259,105.9,176.7,1,6,,1.7763
traceF,fixed20,260,103.8,176.3,1,6,,1.7885
traceF,fixed20,261,105.7,177.0,1,6,,1.8006
traceF,fixed20,262,103.6,175.7,1,6,,1.8125
traceF,fixed20,263,102.5,176.7,1,6,,1.8242
traceF,fixed20,264,104.5,178.4,1,6,,1.8357
traceF,fixed20,265,105.7,176.4,1,6,,1.8470
traceF,fixed20,266,104.1,178.2,1,6,,1.8580
traceF,fixed20,267,103.8,176.8,1,6,,1.8688
traceF,fixed20,268,104.8,175.7,1,6,,1.8793
traceF,fixed20,269,103.7,175.4,1,6,,1.8896
traceF,fixed20,270,105.0,175.0,1,6,,1.8996
traceF,fixed20,271,105.3,175.5,1,6,,1.9094
traceF,fixed20,272,103.0,175.7,1,6,,1.9189
traceF,fixed20,273,104.1,175.0,1,6,,1.9281
traceF,fixed20,274,106.1,174.9,1,6,,1.9370
traceF,fixed20,275,102.5,177.6,1,6,,1.9456
traceF,fixed20,276,106.2,176.2,1,6,,1.9539
traceF,fixed20,277,104.5,176.4,1,6,,1.9619
traceF,fixed20,278,105.6,200.8,1,7,,1.9696
traceF,fixed20,279,101.7,177.3,1,6,,1.9770
traceF,fixed20,280,103.1,176.2,1,6,,1.9840
traceF,fixed20,281,105.0,176.8,1,6,,1.9907
traceF,fixed20,282,104.6,175.5,1,6,,1.9970
traceF,fixed20,283,103.7,175.4,1,6,,2.0031
traceF,fixed20,284,106.5,175.2,1,6,,2.0087
traceF,fixed20,285,103.9,199.9,1,7,,2.0140
traceF,fixed20,286,104.1,175.4,1,6,,2.0190
traceF,fixed20,287,106.9,174.9,1,6,,2.0236
traceF,fixed20,288,100.3,175.7,1,6,,2.0278
traceF,fixed20,289,107.5,200.2,1,7,,2.0317
traceF,fixed20,290,102.2,174.8,1,6,,2.0351
traceF,fixed20,291,106.9,175.7,1,6,,2.0382
traceF,fixed20,292,102.1,200.2,1,7,,2.0410
traceF,fixed20,293,102.2,200.4,1,7,,2.0433
traceF,fixed20,294,105.7,174.4,1,6,,2.0452
traceF,fixed20,295,104.1,174.7,1,6,,2.0468
traceF,fixed20,296,107.8,174.9,1,6,,2.0479
traceF,fixed20,297,102.0,200.3,1,7,,2.0487
traceF,fixed20,298,104.6,199.9,1,7,,2.0490
traceF,fixed20,299,103.4,175.0,1,6,,2.0490
traceF,fixed20,300,107.0,175.0,1,6,,2.0485
traceF,fixed20,301,101.5,199.9,1,7,,2.0476
traceF,fixed20,302,105.9,174.8,1,6,,2.0463
traceF,fixed20,303,105.3,199.5,1,7,,2.0446
traceF,fixed20,304,101.9,199.5,1,7,,2.0425
traceF,fixed20,305,104.8,199.1,1,7,,2.0400
traceF,fixed20,306,105.8,201.1,1,7,,2.0371
traceF,fixed20,307,102.6,175.5,1,6,,2.0337
traceF,fixed20,308,105.9,199.8,1,7,,2.0299
traceF,fixed20,309,104.7,198.2,1,7,,2.0257
traceF,fixed20,310,102.7,199.5,1,7,,2.0211
traceF,fixed20,311,103.7,199.6,1,7,,2.0161
traceF,fixed20,312,105.8,200.0,1,7,,2.0107
traceF,fixed20,313,103.4,199.9,1,7,,2.0048
traceF,fixed20,314,105.3,199.4,1,7,,1.9985
traceF,fixed20,315,103.2,174.9,1,6,,1.9918
traceF,fixed20,316,103.6,198.7,1,7,,1.9847
traceF,fixed20,317,106.5,199.6,1,7,,1.9771
traceF,fixed20,318,102.9,200.4,1,7,,1.9691
traceF,fixed20,319,106.5,199.2,1,7,,1.9608
traceF,fixed20,320,104.7,199.2,1,7,,1.9520
traceF,fixed20,321,103.7,199.9,1,7,,1.9428
traceF,fixed20,322,101.7,200.6,1,7,,1.9332
traceF,fixed20,323,106.7,199.9,1,7,,1.9231
traceF,fixed20,324,104.0,199.2,1,7,,1.9127
traceF,fixed20,325,104.4,174.4,1,6,,1.9019
traceF,fixed20,326,103.1,198.9,1,7,,1.8907
traceF,fixed20,327,103.6,174.6,1,6,,1.8790
traceF,fixed20,328,107.5,199.3,1,7,,1.8670
traceF,fixed20,329,103.2,174.7,1,6,,1.8546
traceF,fixed20,330,104.9,200.2,1,7,,1.8418
traceF,fixed20,331,101.2,199.5,1,7,,1.8287
traceF,fixed20,332,104.4,174.9,1,6,,1.8151
traceF,fixed20,333,106.6,175.4,1,6,,1.8012
traceF,fixed20,334,104.0,174.6,1,6,,1.7869
traceF,fixed20,335,105.2,200.3,1,7,,1.7722
traceF,fixed20,336,103.9,174.4,1,6,,1.7572
traceF,fixed20,337,106.9,174.6,1,6,,1.7418
traceF,fixed20,338,100.8,200.2,1,7,,1.7261
traceF,fixed20,339,104.2,174.8,1,6,,1.7101
traceF,fixed20,340,104.3,200.2,1,7,,1.6937
traceF,fixed20,341,105.0,200.3,1,7,,1.6769
traceF,fixed20,342,105.5,200.0,1,7,,1.6599
traceF,fixed20,343,101.0,201.8,1,7,,1.6426
traceF,fixed20,344,108.5,175.1,1,6,,1.6249
traceF,fixed20,345,101.3,199.8,1,7,,1.6070
traceF,fixed20,346,105.0,201.0,1,7,,1.5887
traceF,fixed20,347,104.3,200.4,1,7,,1.5702
traceF,fixed20,348,103.9,175.1,1,6,,1.5514
traceF,fixed20,349,103.5,175.4,1,6,,1.5324
traceF,fixed20,350,106.4,176.4,1,6,,1.5131
traceF,fixed20,351,102.8,199.5,1,7,,1.4936
traceF,fixed20,352,104.2,199.9,1,7,,1.4739
traceF,fixed20,353,104.4,199.5,1,7,,1.4540
traceF,fixed20,354,105.8,174.6,1,6,,1.4339
traceF,fixed20,355,102.1,173.6,1,6,,1.4136
traceF,fixed20,356,104.9,174.9,1,6,,1.3931
traceF,fixed20,357,106.0,174.6,1,6,,1.3725
traceF,fixed20,358,101.8,174.0,1,6,,1.3517
traceF,fixed20,359,105.5,173.9,1,6,,1.3309
traceF,fixed20,360,106.6,175.7,1,6,,1.3099
traceF,fixed20,361,102.6,173.7,1,6,,1.2889
traceF,fixed20,362,104.6,173.8,1,6,,1.2678
traceF,fixed20,363,102.8,173.6,1,6,,1.2467
traceF,fixed20,364,106.1,174.3,1,6,,1.2256
traceF,fixed20,365,104.1,175.1,1,6,,1.2045
traceF,fixed20,366,104.3,174.0,1,6,,1.1834
traceF,fixed20,367,103.0,173.8,1,6,,1.1625
traceF,fixed20,368,107.1,174.5,1,6,,1.1416
traceF,fixed20,369,102.5,174.7,1,6,,1.1208
traceF,fixed20,370,103.9,173.5,1,6,,1.1003
traceF,fixed20,371,105.1,174.9,1,6,,1.0799
traceF,fixed20,372,102.9,173.6,1,6,,1.0598
traceF,fixed20,373,104.8,173.8,1,6,,1.0400
traceF,fixed20,374,106.2,175.0,1,6,,1.0205
traceF,fixed20,375,102.4,174.1,1,6,,1.0013
traceF,fixed20,376,105.2,174.3,1,6,,0.9826
traceF,fixed20,377,104.3,174.5,1,6,,0.9644
traceF,fixed20,378,103.4,174.3,1,6,,0.9467
traceF,fixed20,379,104.5,174.2,1,6,,0.9296
traceF,fixed20,380,106.2,174.0,1,6,,0.9131
traceF,fixed20,381,103.1,177.0,1,6,,0.8973
traceF,fixed20,382,105.7,175.7,1,6,,0.8823
traceF,fixed20,383,102.8,174.6,1,6,,0.8681
traceF,fixed20,384,106.5,174.1,1,6,,0.8547
traceF,fixed20,385,104.0,175.1,1,6,,0.8424
traceF,fixed20,386,103.5,174.4,1,6,,0.8310
traceF,fixed20,387,104.2,173.6,1,6,,0.8208
traceF,fixed20,388,106.1,174.9,1,6,,0.8116
traceF,fixed20,389,100.5,176.3,1,6,,0.8037
traceF,fixed20,390,106.3,174.3,1,6,,0.7970
traceF,fixed20,391,103.4,174.4,1,6,,0.7916
traceF,fixed20,392,105.8,174.7,1,6,,0.7876
traceF,fixed20,393,105.9,174.5,1,6,,0.7849
traceF,fixed20,394,104.6,175.3,1,6,,0.7836
traceF,fixed20,395,100.6,174.7,1,6,,0.7838
traceF,fixed20,396,105.8,174.2,1,6,,0.7853
traceF,fixed20,397,104.0,175.3,1,6,,0.7883
traceF,fixed20,398,103.9,174.5,1,6,,0.7928
traceF,fixed20,399,105.0,174.0,1,6,,0.7986
traceF,fixed20,400,105.4,174.3,1,6,,0.8058
traceF,fixed20,401,103.7,174.1,1,6,,0.8143
traceF,fixed20,402,103.1,173.2,1,6,,0.8242
traceF,fixed20,403,104.7,173.9,1,6,,0.8352
traceF,fixed20,404,104.9,173.6,1,6,,0.8475
traceF,fixed20,405,105.1,173.7,1,6,,0.8610
traceF,fixed20,406,103.8,174.7,1,6,,0.8755
traceF,fixed20,407,106.4,174.1,1,6,,0.8911
traceF,fixed20,408,102.7,174.5,1,6,,0.9076
traceF,fixed20,409,102.0,174.2,1,6,,0.9250
traceF,fixed20,410,107.3,173.7,1,6,,0.9433
traceF,fixed20,411,105.1,175.2,1,6,,0.9624
traceF,fixed20,412,102.8,174.0,1,6,,0.9823
traceF,fixed20,413,103.2,173.0,1,6,,1.0028
traceF,fixed20,414,106.4,175.5,1,6,,1.0239
traceF,fixed20,415,101.0,174.7,1,6,,1.0456
traceF,fixed20,416,108.1,174.4,1,6,,1.0678
traceF,fixed20,417,104.7,174.0,1,6,,1.0906
traceF,fixed20,418,100.8,175.5,1,6,,1.1137
traceF,fixed20,419,104.5,174.1,1,6,,1.1372
traceF,fixed20,420,103.5,174.3,1,6,,1.1611
traceF,fixed20,421,106.6,173.9,1,6,,1.1853
traceF,fixed20,422,106.0,174.8,1,6,,1.2098
traceF,fixed20,423,102.1,177.1,1,6,,1.2345
traceF,fixed20,424,105.5,176.1,1,6,,1.2594
traceF,fixed20,425,104.0,200.2,1,7,,1.2845
traceF,fixed20,426,102.6,200.4,1,7,,1.3097
traceF,fixed20,427,104.8,200.2,1,7,,1.3351
traceF,fixed20,428,103.8,174.7,1,6,,1.3605
traceF,fixed20,429,104.0,200.1,1,7,,1.3860
traceF,fixed20,430,106.2,175.1,1,6,,1.4115
traceF,fixed20,431,106.1,200.3,1,7,,1.4371
traceF,fixed20,432,102.8,175.2,1,6,,1.4626
traceF,fixed20,433,104.4,200.6,1,7,,1.4881
traceF,fixed20,434,104.5,176.1,1,6,,1.5136
traceF,fixed20,435,106.4,175.4,1,6,,1.5390
traceF,fixed20,436,101.6,201.2,1,7,,1.5643
traceF,fixed20,437,105.9,174.4,1,6,,1.5895
traceF,fixed20,438,101.6,174.5,1,6,,1.6146
traceF,fixed20,439,104.8,200.3,1,7,,1.6395
traceF,fixed20,440,106.4,175.1,1,6,,1.6643
traceF,fixed20,441,102.4,175.2,1,6,,1.6890
traceF,fixed20,442,103.5,174.7,1,6,,1.7134
traceF,fixed20,443,105.6,174.9,1,6,,1.7376
traceF,fixed20,444,104.3,174.4,1,6,,1.7616
traceF,fixed20,445,104.6,175.9,1,6,,1.7854
traceF,fixed20,446,105.6,174.7,1,6,,1.8090
traceF,fixed20,447,104.4,200.7,1,7,,1.8323
traceF,fixed20,448,104.0,175.1,1,6,,1.8553
traceF,fixed20,449,103.2,200.6,1,7,,1.8781
traceF,fixed20,450,103.3,201.2,1,7,,1.9006
traceF,fixed20,451,107.2,199.8,1,7,,1.9228
traceF,fixed20,452,103.7,175.6,1,6,,1.9446
traceF,fixed20,453,105.2,174.5,1,6,,1.9662
traceF,fixed20,454,101.5,174.6,1,6,,1.9874
traceF,fixed20,455,106.4,175.6,1,6,,2.0083
traceF,fixed20,456,103.2,174.9,1,6,,2.0288
traceF,fixed20,457,103.2,200.1,1,7,,2.0490
traceF,fixed20,458,104.2,174.7,1,6,,2.0688
traceF,fixed20,459,105.7,200.2,1,7,,2.0882
traceF,fixed20,460,107.7,200.3,1,7,,2.1072
traceF,fixed20,461,101.4,174.7,1,6,,2.1259
traceF,fixed20,462,107.9,199.5,1,7,,2.1441
traceF,fixed20,463,99.5,199.3,1,7,,2.1620
traceF,fixed20,464,104.3,198.8,1,7,,2.1794
traceF,fixed20,465,103.7,199.1,1,7,,2.1964
traceF,fixed20,466,106.7,200.7,1,7,,2.2129
traceF,fixed20,467,103.5,199.2,1,7,,2.2290
traceF,fixed20,468,104.7,200.2,1,7,,2.2447
traceF,fixed20,469,102.8,174.9,1,6,,2.2599
traceF,fixed20,470,106.1,199.1,1,7,,2.2747
traceF,fixed20,471,105.2,174.7,1,6,,2.2890
traceF,fixed20,472,102.4,175.1,1,6,,2.3028
traceF,fixed20,473,104.8,199.5,1,7,,2.3161
traceF,fixed20,474,106.7,174.5,1,6,,2.3290
traceF,fixed20,475,102.5,199.8,1,7,,2.3413
traceF,fixed20,476,105.0,175.1,1,6,,2.3532
traceF,fixed20,477,104.1,174.7,1,6,,2.3645
traceF,fixed20,478,105.0,200.2,1,7,,2.3754
traceF,fixed20,479,103.7,175.6,1,6,,2.3857
traceF,fixed20,480,102.6,174.8,1,6,,2.3956
traceF,fixed20,481,106.2,175.0,1,6,,2.4049
traceF,fixed20,482,103.1,174.6,1,6,,2.4137
traceF,fixed20,483,104.2,199.4,1,7,,2.4219
traceF,fixed20,484,104.3,175.4,1,6,,2.4296
traceF,fixed20,485,104.1,199.9,1,7,,2.4368
traceF,fixed20,486,103.3,178.4,1,6,,2.4435
traceF,fixed20,487,106.4,175.5,1,6,,2.4495
traceF,fixed20,488,103.8,175.2,1,6,,2.4551
traceF,fixed20,489,104.9,177.0,1,6,,2.4601
traceF,fixed20,490,103.9,176.9,1,6,,2.4645
traceF,fixed20,491,105.6,176.2,1,6,,2.4684
traceF,fixed20,492,103.4,175.6,1,6,,2.4718
traceF,fixed20,493,103.3,175.8,1,6,,2.4745
traceF,fixed20,494,106.2,174.8,1,6,,2.4768
traceF,fixed20,495,103.8,175.7,1,6,,2.4784
traceF,fixed20,496,104.4,174.8,1,6,,2.4795
traceF,fixed20,497,106.6,175.4,1,6,,2.4800
traceF,fixed20,498,102.9,175.0,1,6,,2.4799
traceF,fixed20,499,105.7,174.7,1,6,,2.4793
traceF,fixed20,500,103.7,176.9,1,6,,2.4781
traceF,fixed20,501,102.4,175.1,1,6,,2.4763
traceF,fixed20,502,103.9,175.1,1,6,,2.4739
traceF,fixed20,503,106.2,200.1,1,7,,2.4710
traceF,fixed20,504,104.3,201.1,1,7,,2.4675
traceF,fixed20,505,105.3,200.1,1,7,,2.4634
traceF,fixed20,506,104.0,177.2,1,6,,2.4587
traceF,fixed20,507,103.2,177.5,1,6,,2.4535
traceF,fixed20,508,103.8,176.0,1,6,,2.4477
traceF,fixed20,509,104.2,175.5,1,6,,2.4413
traceF,fixed20,510,104.8,174.6,1,6,,2.4343
traceF,fixed20,511,102.6,175.4,1,6,,2.4268
traceF,fixed20,512,104.6,174.7,1,6,,2.4187
traceF,fixed20,513,104.0,174.6,1,6,,2.4100
traceF,fixed20,514,105.9,175.2,1,6,,2.4007
traceF,fixed20,515,101.9,175.2,1,6,,2.3909
traceF,fixed20,516,104.1,174.8,1,6,,2.3805
traceF,fixed20,517,104.5,177.5,1,6,,2.3696
traceF,fixed20,518,107.2,176.9,1,6,,2.3581
traceF,fixed20,519,103.0,174.8,1,6,,2.3460
traceF,fixed20,520,107.6,176.6,1,6,,2.3334
traceF,fixed20,521,101.4,176.0,1,6,,2.3202
traceF,fixed20,522,102.5,175.1,1,6,,2.3065
traceF,fixed20,523,106.9,175.8,1,6,,2.2922
traceF,fixed20,524,104.7,201.3,1,7,,2.2774
traceF,fixed20,525,102.8,175.2,1,6,,2.2620
traceF,fixed20,526,104.1,175.3,1,6,,2.2461
traceF,fixed20,527,105.6,174.6,1,6,,2.2297
traceF,fixed20,528,104.7,176.5,1,6,,2.2127
traceF,fixed20,529,104.2,175.5,1,6,,2.1952
traceF,fixed20,530,102.7,175.1,1,6,,2.1772
traceF,fixed20,531,105.4,174.7,1,6,,2.1587
traceF,fixed20,532,103.6,176.2,1,6,,2.1397
traceF,fixed20,533,106.1,174.9,1,6,,2.1201
traceF,fixed20,534,103.4,174.6,1,6,,2.1001
traceF,fixed20,535,103.3,175.6,1,6,,2.0796
traceF,fixed20,536,103.6,174.8,1,6,,2.0586
traceF,fixed20,537,106.0,174.8,1,6,,2.0371
traceF,fixed20,538,102.7,200.3,1,7,,2.0152
traceF,fixed20,539,104.4,177.6,1,6,,1.9928
traceF,fixed20,540,105.6,176.9,1,6,,1.9699
traceF,fixed20,541,104.8,175.6,1,6,,1.9466
traceF,fixed20,542,104.5,175.0,1,6,,1.9228
traceF,fixed20,543,102.4,175.0,1,6,,1.8987
traceF,fixed20,544,106.4,200.3,1,7,,1.8741
traceF,fixed20,545,102.4,200.4,1,7,,1.8491
traceF,fixed20,546,106.5,175.4,1,6,,1.8236
traceF,fixed20,547,103.7,199.8,1,7,,1.7978
traceF,fixed20,548,103.4,175.3,1,6,,1.7716
traceF,fixed20,549,105.8,199.8,1,7,,1.7451
traceF,fixed20,550,105.6,200.4,1,7,,1.7182
traceF,fixed20,551,102.6,174.4,1,6,,1.6909
traceF,fixed20,552,103.9,174.5,1,6,,1.6633
traceF,fixed20,553,107.2,200.3,1,7,,1.6354
traceF,fixed20,554,102.3,174.5,1,6,,1.6072
traceF,fixed20,555,102.7,173.9,1,6,,1.5787
traceF,fixed20,556,103.9,175.8,1,6,,1.5499
traceF,fixed20,557,105.5,175.1,1,6,,1.5209
traceF,fixed20,558,104.1,174.2,1,6,,1.4917
traceF,fixed20,559,105.2,174.6,1,6,,1.4622
traceF,fixed20,560,103.3,173.5,1,6,,1.4325
traceF,fixed20,561,106.0,174.4,1,6,,1.4027
traceF,fixed20,562,106.0,173.3,1,6,,1.3727
traceF,fixed20,563,102.4,174.1,1,6,,1.3425
traceF,fixed20,564,103.6,174.0,1,6,,1.3123
traceF,fixed20,565,107.0,174.9,1,6,,1.2820
traceF,fixed20,566,102.1,173.7,1,6,,1.2517
traceF,fixed20,567,105.7,173.6,1,6,,1.2213
traceF,fixed20,568,102.5,173.7,1,6,,1.1910
traceF,fixed20,569,104.2,174.7,1,6,,1.1608
traceF,fixed20,570,105.9,173.7,1,6,,1.1306
traceF,fixed20,571,102.9,174.3,1,6,,1.1007
traceF,fixed20,572,104.6,174.7,1,6,,1.0709
traceF,fixed20,573,104.0,174.9,1,6,,1.0414
traceF,fixed20,574,103.6,173.6,1,6,,1.0123
traceF,fixed20,575,104.5,175.4,1,6,,0.9835
traceF,fixed20,576,105.5,174.6,1,6,,0.9552
traceF,fixed20,577,106.8,175.4,1,6,,0.9275
traceF,fixed20,578,99.5,175.7,1,6,,0.9004
traceF,fixed20,579,107.3,175.4,1,6,,0.8740
traceF,fixed20,580,101.5,175.5,1,6,,0.8485
traceF,fixed20,581,106.8,175.5,1,6,,0.8239
traceF,fixed20,582,105.5,174.5,1,6,,0.8004
traceF,fixed20,583,103.8,174.4,1,6,,0.7782
traceF,fixed20,584,103.2,176.4,1,6,,0.7572
traceF,fixed20,585,105.0,176.7,1,6,,0.7378
traceF,fixed20,586,102.3,173.5,1,6,,0.7201
traceF,fixed20,587,105.7,175.9,1,6,,0.7042
traceF,fixed20,588,104.5,176.5,1,6,,0.6902
traceF,fixed20,589,104.1,175.9,1,6,,0.6783
traceF,fixed20,590,103.7,174.1,1,6,,0.6688
traceF,fixed20,591,106.4,174.7,1,6,,0.6616
traceF,fixed20,592,104.8,174.7,1,6,,0.6568
traceF,fixed20,593,100.9,173.8,1,6,,0.6546
traceF,fixed20,594,106.9,174.0,1,6,,0.6551
traceF,fixed20,595,103.3,200.2,1,7,,0.6581
traceF,fixed20,596,106.3,200.2,1,7,,0.6637
traceF,fixed20,597,100.6,178.6,1,6,,0.6718
traceF,fixed20,598,105.0,173.7,1,6,,0.6823
traceF,fixed20,599,106.6,176.9,1,6,,0.6952
traceF,fixed20,600,104.8,174.3,1,6,,0.7103
traceF,fixed20,601,102.4,174.4,1,6,,0.7274
traceF,fixed20,602,104.0,173.3,1,6,,0.7465
traceF,fixed20,603,103.9,173.8,1,6,,0.7673
traceF,fixed20,604,106.5,172.4,1,6,,0.7897
traceF,fixed20,605,102.8,173.6,1,6,,0.8136
traceF,fixed20,606,105.3,173.5,1,6,,0.8389
traceF,fixed20,607,105.9,174.5,1,6,,0.8654
traceF,fixed20,608,102.3,173.5,1,6,,0.8929
traceF,fixed20,609,106.1,173.9,1,6,,0.9214
traceF,fixed20,610,100.8,173.4,1,6,,0.9508
traceF,fixed20,611,105.9,176.7,1,6,,0.9810
traceF,fixed20,612,103.7,175.4,1,6,,1.0118
traceF,fixed20,613,104.9,171.4,1,6,,1.0432
traceF,fixed20,614,104.8,175.4,1,6,,1.0752
traceF,fixed20,615,104.2,172.5,1,6,,1.1076
traceF,fixed20,616,104.2,173.0,1,6,,1.1404
traceF,fixed20,617,104.4,173.2,1,6,,1.1735
traceF,fixed20,618,103.3,199.1,1,7,,1.2070
traceF,fixed20,619,105.5,197.9,1,7,,1.2406
traceF,fixed20,620,104.9,197.8,1,7,,1.2745
traceF,fixed20,621,105.8,199.1,1,7,,1.3085
traceF,fixed20,622,100.7,198.5,1,7,,1.3426
traceF,fixed20,623,105.8,198.8,1,7,,1.3768
traceF,fixed20,624,107.5,199.4,1,7,,1.4110
traceF,fixed20,625,104.4,199.6,1,7,,1.4453
traceF,fixed20,626,99.7,198.0,1,7,,1.4795
traceF,fixed20,627,106.6,198.8,1,7,,1.5137
traceF,fixed20,628,104.2,199.6,1,7,,1.5478
traceF,fixed20,629,103.4,199.0,1,7,,1.5818
traceF,fixed20,630,105.2,175.8,1,6,,1.6157
traceF,fixed20,631,103.4,200.6,1,7,,1.6495
traceF,fixed20,632,103.2,174.8,1,6,,1.6831
traceF,fixed20,633,107.1,175.9,1,6,,1.7165
traceF,fixed20,634,102.1,200.3,1,7,,1.7498
traceF,fixed20,635,106.2,175.0,1,6,,1.7828
traceF,fixed20,636,105.4,174.5,1,6,,1.8156
traceF,fixed20,637,102.0,174.9,1,6,,1.8481
traceF,fixed20,638,106.1,174.4,1,6,,1.8804
traceF,fixed20,639,104.8,174.8,1,6,,1.9124
traceF,fixed20,640,103.8,174.6,1,6,,1.9441
traceF,fixed20,641,103.1,176.7,1,6,,1.9755
traceF,fixed20,642,107.2,200.9,1,7,,2.0065
traceF,fixed20,643,104.7,175.3,1,6,,2.0373
traceF,fixed20,644,103.3,175.1,1,6,,2.0677
traceF,fixed20,645,104.5,174.9,1,6,,2.0977
traceF,fixed20,646,102.9,200.4,1,7,,2.1274
traceF,fixed20,647,105.9,174.9,1,6,,2.1566
traceF,fixed20,648,100.8,174.9,1,6,,2.1855
traceF,fixed20,649,106.0,175.0,1,6,,2.2140
traceF,fixed20,650,102.8,175.2,1,6,,2.2420
traceF,fixed20,651,105.4,200.5,1,7,,2.2696
traceF,fixed20,652,105.1,175.4,1,6,,2.2968
traceF,fixed20,653,102.8,174.5,1,6,,2.3236
traceF,fixed20,654,105.8,175.3,1,6,,2.3498
traceF,fixed20,655,105.3,174.7,1,6,,2.3756
traceF,fixed20,656,102.1,200.2,1,7,,2.4010
traceF,fixed20,657,105.2,175.1,1,6,,2.4258
traceF,fixed20,658,106.4,175.0,1,6,,2.4502
traceF,fixed20,659,104.3,201.0,1,7,,2.4740
traceF,fixed20,660,103.3,200.5,1,7,,2.4973
traceF,fixed20,661,104.3,199.9,1,7,,2.5201
traceF,fixed20,662,102.4,174.7,1,6,,2.5424
traceF,fixed20,663,104.5,200.0,1,7,,2.5642
traceF,fixed20,664,104.9,175.2,1,6,,2.5854
traceF,fixed20,665,104.8,174.8,1,6,,2.6060
traceF,fixed20,666,105.8,174.6,1,6,,2.6261
traceF,fixed20,667,103.1,175.1,1,6,,2.6457
traceF,fixed20,668,103.1,174.8,1,6,,2.6646
traceF,fixed20,669,104.6,176.0,1,6,,2.6830
traceF,fixed20,670,104.6,200.0,1,7,,2.7008
traceF,fixed20,671,106.9,200.3,1,7,,2.7180
traceF,fixed20,672,103.5,174.9,1,6,,2.7346
traceF,fixed20,673,103.3,177.6,1,6,,2.7506
traceF,fixed20,674,106.8,176.0,1,6,,2.7660
traceF,fixed20,675,100.1,177.8,1,6,,2.7808
traceF,fixed20,676,107.2,176.1,1,6,,2.7949
traceF,fixed20,677,101.1,177.5,1,6,,2.8085
traceF,fixed20,678,108.0,176.4,1,6,,2.8214
traceF,fixed20,679,101.8,174.7,1,6,,2.8337
traceF,fixed20,680,171.7,175.0,1,6,,2.8453
traceF,fixed20,681,142.6,175.5,1,6,,2.8563
traceF,fixed20,682,101.6,174.7,1,6,,2.8667
traceF,fixed20,683,107.9,175.5,1,6,,2.8764
traceF,fixed20,684,102.4,175.4,1,6,,2.8854
traceF,fixed20,685,105.5,174.6,1,6,,2.8938
traceF,fixed20,686,103.1,175.4,1,6,,2.9016
traceF,fixed20,687,104.9,200.3,1,7,,2.9086
traceF,fixed20,688,104.7,200.0,1,7,,2.9151
traceF,fixed20,689,104.6,201.0,1,7,,2.9208
traceF,fixed20,690,102.1,175.1,1,6,,2.9259
traceF,fixed20,691,105.2,199.9,1,7,,2.9303
traceF,fixed20,692,104.4,175.3,1,6,,2.9340
traceF,fixed20,693,105.7,199.7,1,7,,2.9370
traceF,fixed20,694,104.1,175.5,1,6,,2.9394
traceF,fixed20,695,103.0,175.1,1,6,,2.9411
traceF,fixed20,696,104.6,174.9,1,6,,2.9421
traceF,fixed20,697,103.1,175.6,1,6,,2.9425
traceF,fixed20,698,105.0,175.3,1,6,,2.9421
traceF,fixed20,699,105.8,200.2,1,7,,2.9411
traceF,fixed20,700,102.7,175.2,1,6,,2.9394
traceF,fixed20,701,105.7,174.8,1,6,,2.9370
traceF,fixed20,702,106.4,175.2,1,6,,2.9339
traceF,fixed20,703,102.6,175.3,1,6,,2.9301
traceF,fixed20,704,106.8,174.4,1,6,,2.9257
traceF,fixed20,705,100.2,174.9,1,6,,2.9205
traceF,fixed20,706,104.8,200.3,1,7,,2.9147
traceF,fixed20,707,104.8,174.7,1,6,,2.9082
